"id","productStyle","age","gender","region","node","stageNum","stageName","timestamp"
40842,"style3","under-30","male","us",2,1,"Order Received","12-21-2017 16:43:13"
40843,"style3","under-30","female","us",1,1,"Order Received","12-21-2017 09:14:45"
40844,"style3","under-30","female","us",1,1,"Order Received","12-21-2017 13:34:10"
40845,"style3","under-30","female","us",1,1,"Order Received","12-21-2017 13:41:17"
40846,"style3","under-30","female","us",2,1,"Order Received","12-21-2017 11:06:16"
40847,"style3","under-30","female","us",2,1,"Order Received","12-21-2017 11:16:34"
40848,"style3","under-30","female","us",2,1,"Order Received","12-21-2017 11:30:45"
40849,"style3","under-30","female","us",2,1,"Order Received","12-21-2017 13:55:14"
40850,"style3","under-30","female","us",2,1,"Order Received","12-21-2017 16:30:41"
40851,"style3","31-to-60","male","us",1,1,"Order Received","12-21-2017 12:34:38"
40852,"style3","31-to-60","male","us",2,1,"Order Received","12-21-2017 10:21:02"
40853,"style3","31-to-60","female","us",1,1,"Order Received","12-21-2017 11:11:00"
40854,"style3","31-to-60","female","us",1,1,"Order Received","12-21-2017 11:36:32"
40855,"style3","31-to-60","female","us",1,1,"Order Received","12-21-2017 11:50:26"
40856,"style3","31-to-60","female","us",1,1,"Order Received","12-21-2017 12:02:54"
40857,"style3","31-to-60","female","us",1,1,"Order Received","12-21-2017 12:17:01"
40858,"style3","31-to-60","female","us",2,1,"Order Received","12-21-2017 08:31:05"
40859,"style3","31-to-60","female","us",2,1,"Order Received","12-21-2017 11:43:59"
40860,"style3","31-to-60","female","us",2,1,"Order Received","12-21-2017 14:34:43"
40861,"style3","31-to-60","female","us",2,1,"Order Received","12-21-2017 14:56:13"
40862,"style3","31-to-60","female","us",2,1,"Order Received","12-21-2017 15:42:08"
40863,"style3","over-60","male","us",1,1,"Order Received","12-21-2017 13:08:12"
40864,"style3","over-60","male","us",1,1,"Order Received","12-21-2017 13:54:08"
40865,"style3","over-60","male","us",2,1,"Order Received","12-21-2017 09:07:23"
40866,"style3","over-60","male","us",2,1,"Order Received","12-21-2017 14:20:25"
40867,"style3","over-60","male","us",2,1,"Order Received","12-21-2017 14:31:50"
40868,"style3","over-60","female","us",1,1,"Order Received","12-21-2017 09:22:43"
40869,"style3","over-60","female","us",1,1,"Order Received","12-21-2017 13:09:05"
40870,"style3","over-60","female","us",1,1,"Order Received","12-21-2017 13:52:19"
40871,"style3","over-60","female","us",1,1,"Order Received","12-21-2017 16:45:47"
40872,"style3","over-60","female","us",2,1,"Order Received","12-21-2017 11:51:12"
40873,"style3","over-60","female","us",2,1,"Order Received","12-21-2017 16:39:55"
40874,"style4","under-30","male","us",1,1,"Order Received","12-21-2017 10:49:14"
40875,"style4","under-30","male","us",1,1,"Order Received","12-21-2017 13:25:43"
40876,"style4","under-30","male","us",1,1,"Order Received","12-21-2017 14:09:12"
40877,"style4","under-30","male","us",1,1,"Order Received","12-21-2017 14:56:04"
40878,"style4","under-30","male","us",1,1,"Order Received","12-21-2017 16:58:36"
40879,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 08:03:28"
40880,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 08:17:24"
40881,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 11:57:32"
40882,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 12:18:17"
40883,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 15:01:46"
40884,"style4","under-30","male","us",2,1,"Order Received","12-21-2017 15:09:37"
40885,"style4","under-30","female","us",1,1,"Order Received","12-21-2017 08:46:15"
40886,"style4","under-30","female","us",2,1,"Order Received","12-21-2017 09:26:43"
40887,"style4","under-30","female","us",2,1,"Order Received","12-21-2017 11:12:23"
40888,"style4","under-30","female","us",2,1,"Order Received","12-21-2017 11:23:51"
40889,"style4","under-30","female","us",2,1,"Order Received","12-21-2017 11:36:56"
40890,"style4","under-30","female","us",2,1,"Order Received","12-21-2017 13:06:59"
40891,"style4","31-to-60","male","us",1,1,"Order Received","12-21-2017 10:35:10"
40892,"style4","31-to-60","male","us",2,1,"Order Received","12-21-2017 16:23:14"
40893,"style4","31-to-60","female","us",1,1,"Order Received","12-21-2017 10:51:13"
40894,"style4","31-to-60","female","us",1,1,"Order Received","12-21-2017 11:20:24"
40895,"style4","31-to-60","female","us",1,1,"Order Received","12-21-2017 14:08:55"
40896,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 08:46:48"
40897,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 08:49:48"
40898,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 09:05:52"
40899,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 09:45:32"
40900,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 10:56:16"
40901,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 13:06:25"
40902,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 14:07:46"
40903,"style4","31-to-60","female","us",2,1,"Order Received","12-21-2017 15:47:12"
40904,"style4","over-60","male","us",1,1,"Order Received","12-21-2017 09:23:32"
40905,"style4","over-60","male","us",1,1,"Order Received","12-21-2017 10:44:56"
40906,"style4","over-60","male","us",1,1,"Order Received","12-21-2017 11:55:20"
40907,"style4","over-60","male","us",2,1,"Order Received","12-21-2017 13:12:00"
40908,"style4","over-60","male","us",2,1,"Order Received","12-21-2017 15:36:45"
40909,"style4","over-60","male","us",2,1,"Order Received","12-21-2017 15:51:26"
40910,"style4","over-60","female","us",1,1,"Order Received","12-21-2017 13:05:24"
40911,"style4","over-60","female","us",1,1,"Order Received","12-21-2017 13:45:28"
40912,"style4","over-60","female","us",2,1,"Order Received","12-21-2017 11:30:20"
40913,"style4","over-60","female","us",2,1,"Order Received","12-21-2017 12:24:50"
40914,"style4","over-60","female","us",2,1,"Order Received","12-21-2017 12:44:59"
40915,"style4","over-60","female","us",2,1,"Order Received","12-21-2017 15:37:17"
40916,"style1","under-30","male","us",1,1,"Order Received","12-22-2017 11:20:10"
40917,"style1","under-30","male","us",1,1,"Order Received","12-22-2017 14:14:58"
40918,"style1","under-30","male","us",1,1,"Order Received","12-22-2017 14:45:49"
40919,"style1","under-30","male","us",2,1,"Order Received","12-22-2017 09:45:22"
40920,"style1","under-30","male","us",2,1,"Order Received","12-22-2017 14:57:30"
40921,"style1","under-30","male","us",2,1,"Order Received","12-22-2017 16:39:11"
40922,"style1","under-30","female","us",1,1,"Order Received","12-22-2017 11:33:25"
40923,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 09:35:43"
40924,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 10:54:07"
40925,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 11:38:29"
40926,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 12:00:13"
40927,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 12:46:27"
40928,"style1","under-30","female","us",2,1,"Order Received","12-22-2017 14:03:38"
40929,"style1","31-to-60","male","us",1,1,"Order Received","12-22-2017 13:36:00"
40930,"style1","31-to-60","male","us",2,1,"Order Received","12-22-2017 10:16:14"
40931,"style1","31-to-60","female","us",1,1,"Order Received","12-22-2017 09:15:51"
40932,"style1","31-to-60","female","us",1,1,"Order Received","12-22-2017 13:37:43"
40933,"style1","31-to-60","female","us",2,1,"Order Received","12-22-2017 13:56:44"
40934,"style1","over-60","male","us",1,1,"Order Received","12-22-2017 11:07:03"
40935,"style1","over-60","male","us",1,1,"Order Received","12-22-2017 12:50:45"
40936,"style1","over-60","male","us",1,1,"Order Received","12-22-2017 14:56:32"
40937,"style1","over-60","male","us",2,1,"Order Received","12-22-2017 10:27:54"
40938,"style1","over-60","male","us",2,1,"Order Received","12-22-2017 12:58:51"
40939,"style1","over-60","male","us",2,1,"Order Received","12-22-2017 13:07:14"
40940,"style1","over-60","male","us",2,1,"Order Received","12-22-2017 16:03:56"
40941,"style1","over-60","female","us",1,1,"Order Received","12-22-2017 13:27:36"
40942,"style1","over-60","female","us",1,1,"Order Received","12-22-2017 14:27:10"
40943,"style1","over-60","female","us",2,1,"Order Received","12-22-2017 12:54:44"
40944,"style1","over-60","female","us",2,1,"Order Received","12-22-2017 13:18:34"
40945,"style1","over-60","female","us",2,1,"Order Received","12-22-2017 14:14:03"
40946,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 13:00:46"
40947,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 14:13:00"
40948,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 14:38:01"
40949,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 14:45:08"
40950,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 15:08:32"
40951,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 15:16:09"
40952,"style2","under-30","male","us",1,1,"Order Received","12-22-2017 16:42:53"
40953,"style2","under-30","male","us",2,1,"Order Received","12-22-2017 12:03:46"
40954,"style2","under-30","male","us",2,1,"Order Received","12-22-2017 13:27:56"
40955,"style2","under-30","male","us",2,1,"Order Received","12-22-2017 13:44:47"
40956,"style2","under-30","male","us",2,1,"Order Received","12-22-2017 14:08:28"
40957,"style2","under-30","female","us",2,1,"Order Received","12-22-2017 14:51:10"
40958,"style2","31-to-60","male","us",1,1,"Order Received","12-22-2017 10:14:04"
40959,"style2","31-to-60","male","us",1,1,"Order Received","12-22-2017 10:21:51"
40960,"style2","31-to-60","male","us",1,1,"Order Received","12-22-2017 13:11:30"
40961,"style2","31-to-60","male","us",1,1,"Order Received","12-22-2017 15:55:30"
40962,"style2","31-to-60","male","us",2,1,"Order Received","12-22-2017 13:05:46"
40963,"style2","31-to-60","male","us",2,1,"Order Received","12-22-2017 13:18:58"
40964,"style2","31-to-60","female","us",1,1,"Order Received","12-22-2017 08:48:30"
40965,"style2","31-to-60","female","us",1,1,"Order Received","12-22-2017 11:02:27"
40966,"style2","31-to-60","female","us",1,1,"Order Received","12-22-2017 12:09:17"
40967,"style2","31-to-60","female","us",1,1,"Order Received","12-22-2017 14:06:08"
40968,"style2","31-to-60","female","us",1,1,"Order Received","12-22-2017 14:09:33"
40969,"style2","31-to-60","female","us",2,1,"Order Received","12-22-2017 15:14:15"
40970,"style2","over-60","male","us",1,1,"Order Received","12-22-2017 11:36:35"
40971,"style2","over-60","male","us",1,1,"Order Received","12-22-2017 12:33:34"
40972,"style2","over-60","male","us",1,1,"Order Received","12-22-2017 13:27:08"
40973,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 09:55:35"
40974,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 11:08:23"
40975,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 11:13:37"
40976,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 11:37:40"
40977,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 11:40:05"
40978,"style2","over-60","male","us",2,1,"Order Received","12-22-2017 12:42:29"
40979,"style2","over-60","female","us",1,1,"Order Received","12-22-2017 08:00:48"
40980,"style2","over-60","female","us",1,1,"Order Received","12-22-2017 12:11:19"
40981,"style2","over-60","female","us",1,1,"Order Received","12-22-2017 14:07:33"
40982,"style2","over-60","female","us",2,1,"Order Received","12-22-2017 11:07:35"
40983,"style2","over-60","female","us",2,1,"Order Received","12-22-2017 13:19:36"
40984,"style2","over-60","female","us",2,1,"Order Received","12-22-2017 13:22:36"
40985,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 09:04:43"
40986,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 09:38:28"
40987,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 10:12:19"
40988,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 10:38:59"
40989,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 10:49:58"
40990,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 10:57:03"
40991,"style3","under-30","male","us",1,1,"Order Received","12-22-2017 13:24:00"
40992,"style3","under-30","male","us",2,1,"Order Received","12-22-2017 10:11:16"
40993,"style3","under-30","male","us",2,1,"Order Received","12-22-2017 12:35:02"
40994,"style3","under-30","male","us",2,1,"Order Received","12-22-2017 14:42:03"
40995,"style3","under-30","male","us",2,1,"Order Received","12-22-2017 16:22:14"
40996,"style3","under-30","female","us",1,1,"Order Received","12-22-2017 13:06:09"
40997,"style3","under-30","female","us",1,1,"Order Received","12-22-2017 16:08:23"
40998,"style3","under-30","female","us",2,1,"Order Received","12-22-2017 08:26:29"
40999,"style3","under-30","female","us",2,1,"Order Received","12-22-2017 09:02:41"
41000,"style3","under-30","female","us",2,1,"Order Received","12-22-2017 12:31:08"
41001,"style3","under-30","female","us",2,1,"Order Received","12-22-2017 15:10:15"
41002,"style3","under-30","female","us",2,1,"Order Received","12-22-2017 15:24:39"
41003,"style3","31-to-60","male","us",1,1,"Order Received","12-22-2017 08:18:22"
41004,"style3","31-to-60","male","us",1,1,"Order Received","12-22-2017 10:01:52"
41005,"style3","31-to-60","male","us",1,1,"Order Received","12-22-2017 14:24:32"
41006,"style3","31-to-60","male","us",2,1,"Order Received","12-22-2017 09:20:19"
41007,"style3","31-to-60","female","us",1,1,"Order Received","12-22-2017 08:36:14"
41008,"style3","31-to-60","female","us",1,1,"Order Received","12-22-2017 09:26:49"
41009,"style3","31-to-60","female","us",1,1,"Order Received","12-22-2017 10:21:53"
41010,"style3","31-to-60","female","us",1,1,"Order Received","12-22-2017 12:39:53"
41011,"style3","31-to-60","female","us",2,1,"Order Received","12-22-2017 13:01:03"
41012,"style3","over-60","male","us",1,1,"Order Received","12-22-2017 15:08:21"
41013,"style3","over-60","male","us",2,1,"Order Received","12-22-2017 14:34:26"
41014,"style3","over-60","female","us",1,1,"Order Received","12-22-2017 10:00:19"
41015,"style3","over-60","female","us",1,1,"Order Received","12-22-2017 11:40:19"
41016,"style3","over-60","female","us",2,1,"Order Received","12-22-2017 11:48:00"
41017,"style3","over-60","female","us",2,1,"Order Received","12-22-2017 12:28:51"
41018,"style3","over-60","female","us",2,1,"Order Received","12-22-2017 14:17:23"
41019,"style3","over-60","female","us",2,1,"Order Received","12-22-2017 16:03:52"
41020,"style4","under-30","male","us",1,1,"Order Received","12-22-2017 10:07:17"
41021,"style4","under-30","male","us",2,1,"Order Received","12-22-2017 09:40:32"
41022,"style4","under-30","male","us",2,1,"Order Received","12-22-2017 11:47:38"
41023,"style4","under-30","male","us",2,1,"Order Received","12-22-2017 12:53:47"
41024,"style4","under-30","male","us",2,1,"Order Received","12-22-2017 13:02:17"
41025,"style4","under-30","male","us",2,1,"Order Received","12-22-2017 13:53:03"
41026,"style4","under-30","female","us",1,1,"Order Received","12-22-2017 09:48:55"
41027,"style4","under-30","female","us",1,1,"Order Received","12-22-2017 12:12:28"
41028,"style4","under-30","female","us",1,1,"Order Received","12-22-2017 12:43:36"
41029,"style4","under-30","female","us",1,1,"Order Received","12-22-2017 13:49:09"
41030,"style4","under-30","female","us",1,1,"Order Received","12-22-2017 14:49:27"
41031,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 11:07:45"
41032,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 12:15:13"
41033,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 12:29:55"
41034,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 12:37:41"
41035,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 13:52:03"
41036,"style4","under-30","female","us",2,1,"Order Received","12-22-2017 15:38:47"
41037,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 09:26:17"
41038,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 10:41:50"
41039,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 10:47:54"
41040,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 12:28:25"
41041,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 13:57:53"
41042,"style4","31-to-60","male","us",1,1,"Order Received","12-22-2017 16:03:56"
41043,"style4","31-to-60","male","us",2,1,"Order Received","12-22-2017 10:08:18"
41044,"style4","31-to-60","male","us",2,1,"Order Received","12-22-2017 10:42:12"
41045,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 11:20:08"
41046,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 11:45:33"
41047,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 13:10:13"
41048,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 13:23:44"
41049,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 15:37:14"
41050,"style4","31-to-60","female","us",1,1,"Order Received","12-22-2017 15:53:06"
41051,"style4","31-to-60","female","us",2,1,"Order Received","12-22-2017 12:33:51"
41052,"style4","31-to-60","female","us",2,1,"Order Received","12-22-2017 14:13:20"
41053,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 08:52:46"
41054,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 09:56:18"
41055,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 10:23:07"
41056,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 11:46:26"
41057,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 12:15:28"
41058,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 15:13:41"
41059,"style4","over-60","male","us",2,1,"Order Received","12-22-2017 16:33:14"
41060,"style4","over-60","female","us",1,1,"Order Received","12-22-2017 08:03:02"
41061,"style4","over-60","female","us",1,1,"Order Received","12-22-2017 11:00:00"
41062,"style4","over-60","female","us",1,1,"Order Received","12-22-2017 11:11:12"
41063,"style4","over-60","female","us",2,1,"Order Received","12-22-2017 13:02:36"
41064,"style1","under-30","male","us",1,1,"Order Received","12-25-2017 10:27:39"
41065,"style1","under-30","male","us",1,1,"Order Received","12-25-2017 11:57:20"
41066,"style1","under-30","male","us",1,1,"Order Received","12-25-2017 15:29:11"
41067,"style1","under-30","male","us",2,1,"Order Received","12-25-2017 11:01:51"
41068,"style1","under-30","male","us",2,1,"Order Received","12-25-2017 14:09:36"
41069,"style1","under-30","male","us",2,1,"Order Received","12-25-2017 14:30:06"
41070,"style1","under-30","male","us",2,1,"Order Received","12-25-2017 16:46:15"
41071,"style1","under-30","female","us",1,1,"Order Received","12-25-2017 10:04:22"
41072,"style1","under-30","female","us",1,1,"Order Received","12-25-2017 15:28:04"
41073,"style1","under-30","female","us",1,1,"Order Received","12-25-2017 16:36:00"
41074,"style1","under-30","female","us",2,1,"Order Received","12-25-2017 09:14:07"
41075,"style1","under-30","female","us",2,1,"Order Received","12-25-2017 12:48:03"
41076,"style1","under-30","female","us",2,1,"Order Received","12-25-2017 12:51:26"
41077,"style1","under-30","female","us",2,1,"Order Received","12-25-2017 16:10:26"
41078,"style1","31-to-60","male","us",1,1,"Order Received","12-25-2017 08:29:29"
41079,"style1","31-to-60","male","us",1,1,"Order Received","12-25-2017 11:41:30"
41080,"style1","31-to-60","male","us",1,1,"Order Received","12-25-2017 16:20:02"
41081,"style1","31-to-60","male","us",2,1,"Order Received","12-25-2017 11:34:42"
41082,"style1","31-to-60","male","us",2,1,"Order Received","12-25-2017 13:40:45"
41083,"style1","31-to-60","female","us",2,1,"Order Received","12-25-2017 09:00:35"
41084,"style1","31-to-60","female","us",2,1,"Order Received","12-25-2017 11:30:05"
41085,"style1","31-to-60","female","us",2,1,"Order Received","12-25-2017 12:14:24"
41086,"style1","over-60","male","us",1,1,"Order Received","12-25-2017 09:35:51"
41087,"style1","over-60","male","us",1,1,"Order Received","12-25-2017 10:16:09"
41088,"style1","over-60","male","us",1,1,"Order Received","12-25-2017 13:26:35"
41089,"style1","over-60","male","us",1,1,"Order Received","12-25-2017 15:38:20"
41090,"style1","over-60","female","us",1,1,"Order Received","12-25-2017 08:26:51"
41091,"style1","over-60","female","us",1,1,"Order Received","12-25-2017 13:01:00"
41092,"style1","over-60","female","us",1,1,"Order Received","12-25-2017 13:04:18"
41093,"style1","over-60","female","us",1,1,"Order Received","12-25-2017 15:01:50"
41094,"style1","over-60","female","us",2,1,"Order Received","12-25-2017 08:32:10"
41095,"style1","over-60","female","us",2,1,"Order Received","12-25-2017 09:21:13"
41096,"style1","over-60","female","us",2,1,"Order Received","12-25-2017 13:48:34"
41097,"style2","under-30","male","us",1,1,"Order Received","12-25-2017 11:21:27"
41098,"style2","under-30","male","us",2,1,"Order Received","12-25-2017 08:21:50"
41099,"style2","under-30","male","us",2,1,"Order Received","12-25-2017 11:03:42"
41100,"style2","under-30","male","us",2,1,"Order Received","12-25-2017 11:11:06"
41101,"style2","under-30","male","us",2,1,"Order Received","12-25-2017 13:51:00"
41102,"style2","under-30","female","us",2,1,"Order Received","12-25-2017 11:34:35"
41103,"style2","under-30","female","us",2,1,"Order Received","12-25-2017 13:52:04"
41104,"style2","31-to-60","male","us",1,1,"Order Received","12-25-2017 14:35:53"
41105,"style2","31-to-60","female","us",1,1,"Order Received","12-25-2017 08:40:35"
41106,"style2","31-to-60","female","us",1,1,"Order Received","12-25-2017 11:03:06"
41107,"style2","31-to-60","female","us",1,1,"Order Received","12-25-2017 13:10:57"
41108,"style2","31-to-60","female","us",2,1,"Order Received","12-25-2017 12:45:50"
41109,"style2","over-60","male","us",1,1,"Order Received","12-25-2017 11:05:43"
41110,"style2","over-60","male","us",1,1,"Order Received","12-25-2017 12:26:35"
41111,"style2","over-60","male","us",1,1,"Order Received","12-25-2017 13:47:04"
41112,"style2","over-60","male","us",1,1,"Order Received","12-25-2017 14:32:53"
41113,"style2","over-60","male","us",2,1,"Order Received","12-25-2017 12:10:20"
41114,"style2","over-60","male","us",2,1,"Order Received","12-25-2017 13:15:15"
41115,"style2","over-60","male","us",2,1,"Order Received","12-25-2017 13:31:28"
41116,"style2","over-60","male","us",2,1,"Order Received","12-25-2017 14:09:20"
41117,"style2","over-60","female","us",1,1,"Order Received","12-25-2017 11:13:17"
41118,"style2","over-60","female","us",1,1,"Order Received","12-25-2017 12:05:49"
41119,"style2","over-60","female","us",1,1,"Order Received","12-25-2017 14:30:04"
41120,"style2","over-60","female","us",2,1,"Order Received","12-25-2017 10:44:54"
41121,"style3","under-30","male","us",1,1,"Order Received","12-25-2017 14:34:49"
41122,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 08:13:45"
41123,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 09:04:21"
41124,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 11:41:22"
41125,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 12:10:29"
41126,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 12:53:05"
41127,"style3","under-30","male","us",2,1,"Order Received","12-25-2017 14:33:54"
41128,"style3","under-30","female","us",1,1,"Order Received","12-25-2017 09:03:15"
41129,"style3","under-30","female","us",2,1,"Order Received","12-25-2017 09:01:08"
41130,"style3","under-30","female","us",2,1,"Order Received","12-25-2017 12:47:14"
41131,"style3","under-30","female","us",2,1,"Order Received","12-25-2017 14:02:48"
41132,"style3","under-30","female","us",2,1,"Order Received","12-25-2017 15:46:06"
41133,"style3","31-to-60","male","us",1,1,"Order Received","12-25-2017 08:20:15"
41134,"style3","31-to-60","male","us",1,1,"Order Received","12-25-2017 12:21:26"
41135,"style3","31-to-60","male","us",1,1,"Order Received","12-25-2017 14:14:44"
41136,"style3","31-to-60","male","us",1,1,"Order Received","12-25-2017 16:43:28"
41137,"style3","31-to-60","male","us",2,1,"Order Received","12-25-2017 08:02:24"
41138,"style3","31-to-60","male","us",2,1,"Order Received","12-25-2017 15:51:28"
41139,"style3","31-to-60","female","us",1,1,"Order Received","12-25-2017 09:30:04"
41140,"style3","31-to-60","female","us",1,1,"Order Received","12-25-2017 12:27:11"
41141,"style3","31-to-60","female","us",1,1,"Order Received","12-25-2017 13:18:25"
41142,"style3","31-to-60","female","us",1,1,"Order Received","12-25-2017 16:14:41"
41143,"style3","31-to-60","female","us",2,1,"Order Received","12-25-2017 12:33:07"
41144,"style3","31-to-60","female","us",2,1,"Order Received","12-25-2017 12:52:59"
41145,"style3","31-to-60","female","us",2,1,"Order Received","12-25-2017 16:58:56"
41146,"style3","over-60","male","us",1,1,"Order Received","12-25-2017 10:21:32"
41147,"style3","over-60","male","us",1,1,"Order Received","12-25-2017 15:50:10"
41148,"style3","over-60","male","us",1,1,"Order Received","12-25-2017 16:41:41"
41149,"style3","over-60","male","us",2,1,"Order Received","12-25-2017 09:09:21"
41150,"style3","over-60","male","us",2,1,"Order Received","12-25-2017 13:42:28"
41151,"style3","over-60","male","us",2,1,"Order Received","12-25-2017 15:09:14"
41152,"style3","over-60","female","us",1,1,"Order Received","12-25-2017 10:15:21"
41153,"style3","over-60","female","us",1,1,"Order Received","12-25-2017 10:35:49"
41154,"style3","over-60","female","us",1,1,"Order Received","12-25-2017 12:26:47"
41155,"style3","over-60","female","us",1,1,"Order Received","12-25-2017 12:29:42"
41156,"style3","over-60","female","us",1,1,"Order Received","12-25-2017 14:20:59"
41157,"style3","over-60","female","us",2,1,"Order Received","12-25-2017 08:51:42"
41158,"style3","over-60","female","us",2,1,"Order Received","12-25-2017 10:52:20"
41159,"style3","over-60","female","us",2,1,"Order Received","12-25-2017 11:14:13"
41160,"style3","over-60","female","us",2,1,"Order Received","12-25-2017 11:53:44"
41161,"style4","under-30","male","us",1,1,"Order Received","12-25-2017 09:19:31"
41162,"style4","under-30","male","us",1,1,"Order Received","12-25-2017 11:13:16"
41163,"style4","under-30","male","us",1,1,"Order Received","12-25-2017 11:39:27"
41164,"style4","under-30","male","us",1,1,"Order Received","12-25-2017 12:34:29"
41165,"style4","under-30","male","us",1,1,"Order Received","12-25-2017 14:40:07"
41166,"style4","under-30","male","us",2,1,"Order Received","12-25-2017 16:06:37"
41167,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 08:46:01"
41168,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 09:05:26"
41169,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 11:23:52"
41170,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 12:03:27"
41171,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 13:53:09"
41172,"style4","under-30","female","us",1,1,"Order Received","12-25-2017 14:08:47"
41173,"style4","31-to-60","male","us",1,1,"Order Received","12-25-2017 13:26:31"
41174,"style4","31-to-60","male","us",1,1,"Order Received","12-25-2017 13:34:12"
41175,"style4","31-to-60","male","us",2,1,"Order Received","12-25-2017 11:04:00"
41176,"style4","31-to-60","male","us",2,1,"Order Received","12-25-2017 13:06:06"
41177,"style4","31-to-60","male","us",2,1,"Order Received","12-25-2017 15:28:05"
41178,"style4","31-to-60","female","us",1,1,"Order Received","12-25-2017 13:00:11"
41179,"style4","31-to-60","female","us",2,1,"Order Received","12-25-2017 10:25:50"
41180,"style4","31-to-60","female","us",2,1,"Order Received","12-25-2017 11:12:29"
41181,"style4","31-to-60","female","us",2,1,"Order Received","12-25-2017 11:13:03"
41182,"style4","31-to-60","female","us",2,1,"Order Received","12-25-2017 12:07:22"
41183,"style4","31-to-60","female","us",2,1,"Order Received","12-25-2017 14:05:23"
41184,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 10:14:43"
41185,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 10:36:42"
41186,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 11:10:51"
41187,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 11:26:05"
41188,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 12:13:12"
41189,"style4","over-60","male","us",1,1,"Order Received","12-25-2017 13:22:53"
41190,"style4","over-60","male","us",2,1,"Order Received","12-25-2017 12:02:48"
41191,"style4","over-60","female","us",1,1,"Order Received","12-25-2017 09:38:18"
41192,"style4","over-60","female","us",1,1,"Order Received","12-25-2017 11:57:33"
41193,"style4","over-60","female","us",1,1,"Order Received","12-25-2017 12:04:52"
